csv,http://dbpedia.org/ontology/agent,http://dbpedia.org/ontology/airport,http://dbpedia.org/ontology/album,http://dbpedia.org/ontology/architecturalstructure,http://dbpedia.org/ontology/baseballplayer,http://dbpedia.org/ontology/city,http://dbpedia.org/ontology/colour,http://dbpedia.org/ontology/company,http://dbpedia.org/ontology/country,http://dbpedia.org/ontology/currency,http://dbpedia.org/ontology/device,http://dbpedia.org/ontology/informationappliance,http://dbpedia.org/ontology/language,http://dbpedia.org/ontology/location,http://dbpedia.org/ontology/musicgenre,http://dbpedia.org/ontology/officeholder,http://dbpedia.org/ontology/organisation,http://dbpedia.org/ontology/person,http://dbpedia.org/ontology/personfunction,http://dbpedia.org/ontology/politicalparty,http://dbpedia.org/ontology/populatedplace,http://dbpedia.org/ontology/royalty,http://dbpedia.org/ontology/settlement,http://dbpedia.org/ontology/soccerclub,http://dbpedia.org/ontology/software,http://dbpedia.org/ontology/venue,http://dbpedia.org/ontology/year,position,text
TOUGH_WEB_MISC_wiki_list_of_political_parties_in_the_United_States_Third_Parties,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"""Libertarianism"";""Green Politics[citation needed]"";""Paleoconservatism[citation needed]"";""Communism[13]"";""Electoral reform"";""Anti-corruption"";""Marijuana legalization[14]"";""Communism[citation needed]"";""Temperance[citation needed]"";""Communism[citation needed]"";""Democratic socialism[15]"";""Christian democracy[16]"";""Trotskyism[citation needed]"";""Social progressivism[citation needed]"";""White nationalism[21]"";""Economic nationalism[citation needed]"";""Trotskyism[citation needed]"";""Animal rights[citation needed]"";""Social democracy[citation needed]"";""Trotskyism[citation needed]"";""Trotskyism[citation needed]"";""Marijuana legalization[citation needed]"";""Pirate politics[citation needed]"";""Alaskan nationalism[23]"";""Democratic socialism[citation needed]"";""Fiscal conservatism[citation needed]"";""Environmentalism[citation needed]"";""Marijuana legalization[citation needed]"";""Liberalism[citation needed]"";""Conservativism[citation needed]"";""Populism"";""Liberalism[citation needed]"";""Pro-Life[citation needed]"";""Social welfare[citation needed]"";""Big tent[citation needed]"";""Conservativism[citation needed]"";""Liberalism[citation needed]"";""Progressivism[25]"";""Populism[citation needed]"";""Progressivism[citation needed]"";""Centrism[citation needed]"";""Populism[citation needed]"";""Progressivism[citation needed]"";""Democratic socialism[citation needed]"";""Puerto Rico independence[citation needed]"";""Puerto Rico Statehood"";""Centrism"";""Green Politics[citation needed]"";""Puerto Rico independence"";""Democratic Socialism"";""Democratic Socialism[citation needed]"";""Centrism[citation needed]"";""Progressivism[citation needed]"";""Centrism[citation needed]"";""Grassroots Democracy[citation needed]"";""Progressivism"";""Democratic socialism[citation needed]"";""Green Politics[citation needed]"";""Progressivism[citation needed]"";""Progressivism[citation needed]"""
TOUGH_WEB_MISC_wiki_list_of_political_parties_in_the_United_States_Third_Parties_NOISE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"""Libertarian Partyy"";""Green Partyy"";""Constitution Partyy"";""Party for Socialism and Liberationn"";""Reform Partyy"";""Reform Partyy"";""Legal Marijjuana Now Party"";""Socialist Workers Party"";""Prohibition Partyy"";""Workers World Partyy"";""Socialist Party USA"";""American Soolidarity Party"";""Socialist Equality Partyy"";""American Delta  Party"";""American Freedom Partyy"";""Citizens Party of the United Statess"";""FFreedom Socialist Party"";""Humane Partyy"";""Justice Partyy"";""Socialist Actionn"";""Socialist Alternativee"";""United States Marijuana Party"";""United States Pirate Partyy"";""Alaskan Independence Party"";""Peace and Freedom Partyy"";""Independent Party of Delawaree"";""Natural Law Party"";""Grassroots-Legalize Cannabis Partyy"";""Independence Party of Minnesota"";""Conservative Party of New York Statee"";""Indeependence Party of New York"";""Liberal Party of New Yorkk"";""New York State Right to Life Partyy"";""Rent Is TToo Damn High Party"";""Serve America Movementt"";""Tax Revolt Party"";""Women's Equality Partyy"";""Working Familiees Party"";""Covenant Party"";""Charter Partyy"";""Independent Party of Connecticut"";""Independent Party of Oregonn"";""Oregon Progressive Partyy"";""Socialist PParty of Oregon"";""Sovereign Union Movementt"";""New Progressive Party of Puerto Ricoo"";""Popular Democratic Paarty of Puerto Rico"";""Puerto Ricans for Puerto Rico Party"";""Puerto Rican Independence Party"";""Working People's Party of Puerto Riico"";""Moderate Party of Rhode Island"";""Alliance Party of South Carolina"";""United Citizens Party"";""United Utah Party"";""Independent Citizens Movement"";""Vermont Progressive Partyy"";""Liberty Union Party"";""Independent Greens of Virginiaa"";""Progressive Dane"";""Working Class Party"""
TOUGH_WEB_MISC_wiki_list_of_political_parties_in_the_United_States_Third_Parties_NOISE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"""Libertarianism"";""Green Politics[citation needed]"";""Paleoconservatism[citation needed]"";""Communism[13]]"";""Electoral reform"";""Anti-corruption"";""Mariijuana legalization[14]"";""Communism[citation needed]"";""Temperance[citation needed]"";""Communism[citation needed]]"";""Democratic socialism[15]"";""Christian democracy[16]]"";""Trotskyism[citation needed]]"";""Social progressiviism[citation needed]"";""White nationalism[21]"";""Economic nationalism[citation needed]]"";""Trotskyism[citation needed]]"";""Animal rights[citation needed]]"";""Social democracy[citation needed]]"";""Trotskyism[citation needed]"";""Trotskyissm[citation needed]"";""Marijuana legalization[citation needed]]"";""Pirate politics[citation needed]]"";""Alaskan nationalism[23]"";""Democratic socialism[citation needed]]"";""Fiscal conservatism[citation needed]]"";""Environmentalism[citation needed]"";""Marijuana legalization[citation needed]]"";""Liberalism[citation needed]]"";""Conservativism[ciitation needed]"";""Populism"";""Liberalism[ccitation needed]"";""Pro-Life[citation needed]]"";""Social welfare[citation needed]"";""Big tent[citation needed]"";""Conservativism[citation neededd]"";""Liberalism[citation needed]]"";""Progressivism[25]"";""Populism[citation neeeded]"";""Progressivism[citation needed]"";""CCentrism[citation needed]"";""Populism[citation needed]"";""Progressiivism[citation needed]"";""Democratic socialism[citation needed]]"";""Puerto Rico independence[[citation needed]"";""Puerto  Rico Statehood"";""Centrismm"";""Green Politics[citation needed]]"";""Puerto Rico independence"";""Democratic Socialismm"";""Democratic Socialism[citation needed]]"";""Centrism[citation needed]"";""Progressivism[citation needed]"";""Centrism[citation needed]"";""Grassroots Democracy[citation needed]"";""Progressivismm"";""Democratic socialism[citation needed]"";""Green Politics[citation needed]]"";""Progressivism[citation needed]]"";""Progressiviism[citation needed]"""
TOUGH_WEB_MISC_wiki_presidents_of_the_us,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"""1"";""1"";""2"";""3"";""3"";""4"";""4"";""4"";""4"";""5"";""5"";""6"";""7"";""7"";""7"";""8"";""9"";""10"";""11"";""12"";""13"";""14"";""14"";""15"";""16"";""16"";""17"";""17"";""18"";""18"";""18"";""19"";""20"";""21"";""22"";""22"";""23"";""24"";""25"";""25"";""25"";""26"";""26"";""27"";""27"";""28"";""28"";""29"";""30"";""30"";""31"";""32"";""32"";""32"";""32"";""33"";""33"";""34"";""34"";""35"";""36"";""36"";""37"";""37"";""37"";""37"";""38"";""38"";""39"";""40"";""40"";""41"";""42"";""42"";""43"";""43"";""44"";""44"";""45"""
TOUGH_WEB_MISC_wiki_presidents_of_the_us,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,"""George Washington"";""George Washington"";""John Adams"";""Thomas Jefferson"";""Thomas Jefferson"";""James Madison"";""James Madison"";""James Madison"";""James Madison"";""James Monroe"";""James Monroe"";""John Quincy Adams"";""Andrew Jackson"";""Andrew Jackson"";""Andrew Jackson"";""Martin Van Buren"";""William Henry Harrison[e]"";""John Tyler"";""James K. Polk"";""Zachary Taylor[e]"";""Millard Fillmore"";""Franklin Pierce"";""Franklin Pierce"";""James Buchanan"";""Abraham Lincoln[k]"";""Abraham Lincoln[k]"";""Andrew Johnson"";""Andrew Johnson"";""Ulysses S. Grant"";""Ulysses S. Grant"";""Ulysses S. Grant"";""Rutherford B. Hayes"";""James A. Garfield[m]"";""Chester A. Arthur"";""Grover Cleveland"";""Grover Cleveland"";""Benjamin Harrison"";""Grover Cleveland"";""William McKinley[o]"";""William McKinley[o]"";""William McKinley[o]"";""Theodore Roosevelt"";""Theodore Roosevelt"";""William H. Taft"";""William H. Taft"";""Woodrow Wilson"";""Woodrow Wilson"";""Warren G. Harding[e]"";""Calvin Coolidge"";""Calvin Coolidge"";""Herbert Hoover"";""Franklin Delano Roosevelt"";""Franklin D. Roosevelt[e]"";""Franklin D. Roosevelt[e]"";""Franklin D. Roosevelt[e]"";""Harry S. Truman"";""Harry S. Truman"";""Dwight D. Eisenhower"";""Dwight D. Eisenhower"";""John F. Kennedy[q]"";""Lyndon B. Johnson"";""Lyndon B. Johnson"";""Richard Nixon[g]"";""Richard Nixon[g]"";""Richard Nixon[g]"";""Richard Nixon[g]"";""Gerald Ford"";""Gerald Ford"";""Jimmy Carter"";""Ronald Reagan"";""Ronald Reagan"";""George H. W. Bush"";""Bill Clinton"";""Bill Clinton"";""George W. Bush"";""George W. Bush"";""Barack Obama"";""Barack Obama"";""Donald Trump"""
TOUGH_WEB_MISC_wiki_presidents_of_the_us,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,"""nan"";""nan"";""Federalist"";""Democratic-Republican"";""Democratic-Republican"";""Democratic-Republican"";""Democratic-Republican"";""Democratic-Republican"";""Democratic-Republican"";""Democratic-Republican"";""Democratic-Republican"";""Democratic-Republican"";""Democratic"";""Democratic"";""Democratic"";""Democratic"";""Whig"";""Whig[i]"";""Democratic"";""Whig"";""Whig"";""Democratic"";""Democratic"";""Democratic"";""Republican"";""Republican"";""National Union[l]"";""Democratic"";""Republican"";""Republican"";""Republican"";""Republican"";""Republican"";""Republican"";""Democratic"";""Democratic"";""Republican"";""Democratic"";""Republican"";""Republican"";""Republican"";""Republican"";""Republican"";""Republican"";""Republican"";""Democratic"";""Democratic"";""Republican"";""Republican"";""Republican"";""Republican"";""Democratic"";""Democratic"";""Democratic"";""Democratic"";""Democratic"";""Democratic"";""Republican"";""Republican"";""Democratic"";""Democratic"";""Democratic"";""Republican"";""Republican"";""Republican"";""Republican"";""Republican"";""Republican"";""Democratic"";""Republican"";""Republican"";""Republican"";""Democratic"";""Democratic"";""Republican"";""Republican"";""Democratic"";""Democratic"";""Republican"""
TOUGH_WEB_MISC_wiki_presidents_of_the_us,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,"""1788–89"";""1792"";""1796"";""1800"";""1804"";""1808"";""1808"";""1812"";""1812"";""1816"";""1820"";""1824"";""1828"";""1828"";""1832"";""1836"";""1840"";""1840"";""1844"";""1848"";""1848"";""1852"";""1852"";""1856"";""1860"";""1864"";""1864"";""1864"";""1868"";""1872"";""1872"";""1876"";""1880"";""1880"";""1884"";""1884"";""1888"";""1892"";""1896"";""1896"";""1900"";""1900"";""1904"";""1908"";""1908"";""1912"";""1916"";""1920"";""1920"";""1924"";""1928"";""1932"";""1936"";""1940"";""1944"";""1944"";""1948"";""1952"";""1956"";""1960"";""1960"";""1964"";""1968"";""1972"";""1972"";""1972"";""1972"";""1972"";""1976"";""1980"";""1984"";""1988"";""1992"";""1996"";""2000"";""2004"";""2008"";""2012"";""2016"""
TOUGH_WEB_MISC_wiki_presidents_of_the_us,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,"""John Adams[c]"";""John Adams[c]"";""Thomas Jefferson[d]"";""Aaron Burr"";""George Clinton[e]"";""George Clinton[e]"";""Vacant after April 20, 1812"";""Elbridge Gerry[e]"";""Vacant after November 23, 1814"";""Daniel D. Tompkins"";""Daniel D. Tompkins"";""John C. Calhoun[f][g]"";""John C. Calhoun[f][g]"";""Vacant after December 28, 1832"";""Martin Van Buren"";""Richard M. Johnson"";""John Tyler"";""Vacant throughout presidency"";""George M. Dallas"";""Millard Fillmore"";""Vacant throughout presidency"";""William R. King[e]"";""Vacant after April 18, 1853"";""John C. Breckinridge"";""Hannibal Hamlin"";""Andrew Johnson"";""Vacant throughout presidency"";""Vacant throughout presidency"";""Schuyler Colfax"";""Henry Wilson[e]"";""Vacant after November 22, 1875"";""William A. Wheeler"";""Chester A. Arthur"";""Vacant throughout presidency"";""Thomas A. Hendricks[e]"";""Vacant after November 25, 1885"";""Levi P. Morton"";""Adlai Stevenson"";""Garret Hobart[e]"";""Vacant after November 21, 1899"";""Theodore Roosevelt"";""Vacant through March 4, 1905"";""Charles W. Fairbanks"";""James S. Sherman[e]"";""Vacant after October 30, 1912"";""Thomas R. Marshall"";""Thomas R. Marshall"";""Calvin Coolidge"";""Vacant through March 4, 1925"";""Charles G. Dawes"";""Charles Curtis"";""John N. Garner"";""John N. Garner"";""Henry A. Wallace"";""Harry S. Truman"";""Vacant through January 20, 1949"";""Alben W. Barkley"";""Richard Nixon"";""Richard Nixon"";""Lyndon B. Johnson"";""Vacant through January 20, 1965"";""Hubert Humphrey"";""Spiro Agnew[g]"";""Spiro Agnew[g]"";""Vacant, Oct. 10 – Dec. 6, 1973"";""Gerald Ford[r]"";""Vacant through December 19, 1974"";""Nelson Rockefeller[r]"";""Walter Mondale"";""George H. W. Bush"";""George H. W. Bush"";""Dan Quayle"";""Al Gore"";""Al Gore"";""Dick Cheney"";""Dick Cheney"";""Joe Biden"";""Joe Biden"";""Mike Pence"""
TOUGH_WEB_MISC_wiki_presidents_of_the_us_NOISE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"""1"";""1"";""2"";""3"";""3"";""4"";""4"";""4"";""4"";""5"";""5"";""6"";""7"";""7"";""7"";""8"";""9"";""10"";""11"";""12"";""13"";""14"";""14"";""15"";""16"";""16"";""17"";""17"";""18"";""18"";""18"";""19"";""20"";""21"";""22"";""22"";""23"";""24"";""25"";""25"";""25"";""26"";""26"";""27"";""27"";""28"";""28"";""29"";""30"";""30"";""31"";""32"";""32"";""32"";""32"";""33"";""33"";""34"";""34"";""35"";""36"";""36"";""37"";""37"";""37"";""37"";""38"";""38"";""39"";""40"";""40"";""41"";""42"";""42"";""43"";""43"";""44"";""44"";""45"""
TOUGH_WEB_MISC_wiki_presidents_of_the_us_NOISE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,"""George Washington"";""George Washington"";""John Adams"";""Thomas Jefferson"";""Thomas Jefferson"";""James Madison"";""James Madison"";""James Madison"";""James Madison"";""James Monroe"";""James Monroe"";""John Quincy Adams"";""Andrew Jackson"";""Andrew Jackson"";""Andrew Jackson"";""Martin Van Buren"";""William Henry Harrison[e]"";""John Tyler"";""James K. Polk"";""Zachary Taylor[e]"";""Millard Fillmore"";""Franklin Pierce"";""Franklin Pierce"";""James Buchanan"";""Abraham Lincoln[k]"";""Abraham Lincoln[k]"";""Andrew Johnson"";""Andrew Johnson"";""Ulysses S. Grant"";""Ulysses S. Grant"";""Ulysses S. Grant"";""Rutherford B. Hayes"";""James A. Garfield[m]"";""Chester A. Arthur"";""Grover Cleveland"";""Grover Cleveland"";""Benjamin Harrison"";""Grover Cleveland"";""William McKinley[o]"";""William McKinley[o]"";""William McKinley[o]"";""Theodore Roosevelt"";""Theodore Roosevelt"";""William H. Taft"";""William H. Taft"";""Woodrow Wilson"";""Woodrow Wilson"";""Warren G. Harding[e]"";""Calvin Coolidge"";""Calvin Coolidge"";""Herbert Hoover"";""Franklin Delano Roosevelt"";""Franklin D. Roosevelt[e]"";""Franklin D. Roosevelt[e]"";""Franklin D. Roosevelt[e]"";""Harry S. Truman"";""Harry S. Truman"";""Dwight D. Eisenhower"";""Dwight D. Eisenhower"";""John F. Kennedy[q]"";""Lyndon B. Johnson"";""Lyndon B. Johnson"";""Richard Nixon[g]"";""Richard Nixon[g]"";""Richard Nixon[g]"";""Richard Nixon[g]"";""Gerald Ford"";""Gerald Ford"";""Jimmy Carter"";""Ronald Reagan"";""Ronald Reagan"";""George H. W. Bush"";""Bill Clinton"";""Bill Clinton"";""George W. Bush"";""George W. Bush"";""Barack Obama"";""Barack Obama"";""Donald Trump"""
TOUGH_WEB_MISC_wiki_presidents_of_the_us_NOISE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,"""nan"";""nan"";""Federalist"";""Democratic-Republican"";""Democratic-Republican"";""Democratic-Republican"";""Democratic-Republican"";""Democratic-Republican"";""Democratic-Republican"";""Democratic-Republican"";""Democratic-Republican"";""Democratic-Republican"";""Democratic"";""Democratic"";""Democratic"";""Democratic"";""Whig"";""Whig[i]"";""Democratic"";""Whig"";""Whig"";""Democratic"";""Democratic"";""Democratic"";""Republican"";""Republican"";""National Union[l]"";""Democratic"";""Republican"";""Republican"";""Republican"";""Republican"";""Republican"";""Republican"";""Democratic"";""Democratic"";""Republican"";""Democratic"";""Republican"";""Republican"";""Republican"";""Republican"";""Republican"";""Republican"";""Republican"";""Democratic"";""Democratic"";""Republican"";""Republican"";""Republican"";""Republican"";""Democratic"";""Democratic"";""Democratic"";""Democratic"";""Democratic"";""Democratic"";""Republican"";""Republican"";""Democratic"";""Democratic"";""Democratic"";""Republican"";""Republican"";""Republican"";""Republican"";""Republican"";""Republican"";""Democratic"";""Republican"";""Republican"";""Republican"";""Democratic"";""Democratic"";""Republican"";""Republican"";""Democratic"";""Democratic"";""Republican"""
TOUGH_WEB_MISC_wiki_presidents_of_the_us_NOISE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,"""1788–89"";""1792"";""1796"";""1800"";""1804"";""1808"";""1808"";""1812"";""1812"";""1816"";""1820"";""1824"";""1828"";""1828"";""1832"";""1836"";""1840"";""1840"";""1844"";""1848"";""1848"";""1852"";""1852"";""1856"";""1860"";""1864"";""1864"";""1864"";""1868"";""1872"";""1872"";""1876"";""1880"";""1880"";""1884"";""1884"";""1888"";""1892"";""1896"";""1896"";""1900"";""1900"";""1904"";""1908"";""1908"";""1912"";""1916"";""1920"";""1920"";""1924"";""1928"";""1932"";""1936"";""1940"";""1944"";""1944"";""1948"";""1952"";""1956"";""1960"";""1960"";""1964"";""1968"";""1972"";""1972"";""1972"";""1972"";""1972"";""1976"";""1980"";""1984"";""1988"";""1992"";""1996"";""2000"";""2004"";""2008"";""2012"";""2016"""
TOUGH_WEB_MISC_wiki_presidents_of_the_us_NOISE2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,"""John Adams[c]"";""John Adams[c]"";""Thomas Jefferson[d]"";""Aaron Burr"";""George Clinton[e]"";""George Clinton[e]"";""Vacant after April 20, 1812"";""Elbridge Gerry[e]"";""Vacant after November 23, 1814"";""Daniel D. Tompkins"";""Daniel D. Tompkins"";""John C. Calhoun[f][g]"";""John C. Calhoun[f][g]"";""Vacant after December 28, 1832"";""Martin Van Buren"";""Richard M. Johnson"";""John Tyler"";""Vacant throughout presidency"";""George M. Dallas"";""Millard Fillmore"";""Vacant throughout presidency"";""William R. King[e]"";""Vacant after April 18, 1853"";""John C. Breckinridge"";""Hannibal Hamlin"";""Andrew Johnson"";""Vacant throughout presidency"";""Vacant throughout presidency"";""Schuyler Colfax"";""Henry Wilson[e]"";""Vacant after November 22, 1875"";""William A. Wheeler"";""Chester A. Arthur"";""Vacant throughout presidency"";""Thomas A. Hendricks[e]"";""Vacant after November 25, 1885"";""Levi P. Morton"";""Adlai Stevenson"";""Garret Hobart[e]"";""Vacant after November 21, 1899"";""Theodore Roosevelt"";""Vacant through March 4, 1905"";""Charles W. Fairbanks"";""James S. Sherman[e]"";""Vacant after October 30, 1912"";""Thomas R. Marshall"";""Thomas R. Marshall"";""Calvin Coolidge"";""Vacant through March 4, 1925"";""Charles G. Dawes"";""Charles Curtis"";""John N. Garner"";""John N. Garner"";""Henry A. Wallace"";""Harry S. Truman"";""Vacant through January 20, 1949"";""Alben W. Barkley"";""Richard Nixon"";""Richard Nixon"";""Lyndon B. Johnson"";""Vacant through January 20, 1965"";""Hubert Humphrey"";""Spiro Agnew[g]"";""Spiro Agnew[g]"";""Vacant, Oct. 10 – Dec. 6, 1973"";""Gerald Ford[r]"";""Vacant through December 19, 1974"";""Nelson Rockefeller[r]"";""Walter Mondale"";""George H. W. Bush"";""George H. W. Bush"";""Dan Quayle"";""Al Gore"";""Al Gore"";""Dick Cheney"";""Dick Cheney"";""Joe Biden"";""Joe Biden"";""Mike Pence"""
TOUGH_WEB_MISSP_celebrities_NOISE1_0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"""Zooey Deschanel"";""Sarah McLachlan"";""Zachary Knight Galifianakis"";""Shia Saide LaBeouf"";""Macaulay Carson Culkin"";""Matthew McConaughey"";""Nicki Minaj"";""Alanis Morissette"";""Amy Poehler"";""Manoj Shyamalan"";""Colin Rand Kaepernick"";""Mark McGwire"";""Chuck Palahniuk"";""Picabo Street"";""Scarlett Johansson"""
TOUGH_WEB_MISSP_celebrities_NOISE1_0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"""Los Angeles"";""Halifax"";""Wilkesboro"";""Los Angeles"";""New York"";""Uvalde"";""Saint James"";""Ottawa"";""Newton"";""Mahé"";""Milwaukee"";""Pomona"";""Pasco"";""Triumph"";""New_York"""
TOUGH_WEB_MISSP_celebrities_NOISE1_0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"""United States"";""Canada"";""United States"";""United States"";""United States"";""United States"";""Trinidad and Tobago"";""Canada"";""United States"";""India"";""United States"";""United States"";""United States"";""United States"";""United States"""
TOUGH_WEB_MISSP_us_states,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"""Alabama"";""Alabama"";""Alaska"";""Arizona"";""Arizona"";""California"";""Colorado"";""Colorado"";""Connecticut"";""Connecticut"";""Connecticut"";""Connecticut"";""Connecticut"";""Delaware"";""Florida"";""Florida"";""Florida"";""Florida"";""Georgia"";""Georgia"";""Hawaii"";""Hawaii"";""Hawaii"";""Hawaii"";""Idaho"";""Idaho"";""Illinois"";""Iowa"";""Iowa"";""Iowa"";""Kentucky"";""Kentucky"";""Louisiana"";""Maine"";""Maine"";""Maryland"";""Maryland"";""Massachusetts"";""Massachusetts"";""Massachusetts"";""Massachusetts"";""Michigan"";""Michigan"";""Michigan"";""Minnesota"";""Mississippi"";""Mississippi"";""Mississippi"";""Mississippi"";""Mississippi"";""Nebraska"";""Nevada"";""Nevada"";""Nevada"";""New Hampshire"";""New Jersey"";""New Mexico"";""New York"";""North Carolina"";""North Dakota"";""North Dakota"";""North Dakota"";""Ohio"";""Oklahoma"";""Oregon"";""Pennsylvania"";""Rhode Island"";""Rhode Island"";""Rhode Island"";""Rhode Island"";""South Carolina"";""South Carolina"";""South Carolina"";""South Carolina"";""South Carolina"";""South Dakota"";""Tennessee"";""Tennessee"";""Tennessee"";""Tennessee"";""Texas"";""Texas"";""Utah"";""Utah"";""West Virginia"";""West Virginia"";""Wyoming"";""Wyoming"";""Wyoming"""
TOUGH_WEB_MISSP_us_states,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"""Allabama"";""Alabamma"";""Alsaka"";""Arizonia"";""Arzinoa"";""Califronia"";""Calorado"";""Colarado"";""connecticutt"";""conneticutt"";""connetticut"";""connetticutt"";""conneticut"";""Delawere"";""Floridas"";""Floryda"";""Florda"";""Flordia"";""Georgeia"";""Georgea"";""Hawai"";""Howaii"";""Hawii"";""Hawaai"";""Idahoe"";""Ideho"";""Illanoise"";""Iowha"";""Ioaw"";""Iwoa"";""kentuky"";""kentucy"";""Louiseiana"";""main"";""miane"";""mary land"";""marryland"";""Massachussetts"";""Masachusetts"";""Masachusets"";""Massachussets"";""michgan"";""michagin"";""michagan"";""Minesota"";""Mississipi"";""Misouri"";""Missisipi"";""Missoury"";""Missisippi"";""Nebrascka"";""Nevadaa"";""Newvada"";""Navada"";""NewHampshire"";""newjersey"";""NewMexico"";""Newyork"";""North Caroleina"";""n.dak"";""northdakota"";""ndak"";""Oiho"";""Okalahoma"";""Orgon"";""Pensylvania"";""road island"";""rhodeisland"";""rode island"";""rhod island"";""southcarolina"";""sout carolin"";""south carolna"";""souh carolia"";""south carolina"";""southdakota"";""Tennesee"";""Tennisse"";""Tennissee"";""Tennisee"";""texes"";""texis"";""Utes"";""Utar"";""West Virgina"";""West Virgnia"";""Whyoming"";""Wioming"";""Wisconson"""
TOUGH_WEB_MISSP_us_states_NOISE1_0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"""Alabama"";""Alaska"";""Arizona"";""California"";""Colorado"";""Connecticut"";""Delaware"";""Florida"";""Georgia"";""Hawaii"";""Idaho"";""Illinois"";""Iowa"";""Kentucky"";""Louisiana"";""Maine"";""Maryland"";""Massachusetts"";""Michigan"";""Minnesota"";""Mississippi"";""Nebraska"";""Nevada"";""New Hampshire"";""New Jersey"";""New Mexico"";""New York"";""North Carolina"";""North Dakota"";""Ohio"";""Oklahoma"";""Oregon"";""Pennsylvania"";""Rhode Island"";""South Carolina"";""South Dakota"";""Tennessee"";""Texas"";""Utah"";""West Virginia"";""Wyoming"""
TOUGH_WEB_MISSP_us_states_NOISE1_0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"""Floryda"";""Florda"";""Georgeia"";""Massachussetts"";""Masachusets"";""michagin"";""Missoury"";""Oiho"";""texes"";""Alabama"";""Alaska"";""Arizona"";""California"";""Colorado"";""Connecticut"";""Delaware"";""Florida"";""Georgia"";""Hawaii"";""Idaho"";""Illinois"";""Iowa"";""Kentucky"";""Louisiana"";""Maine"";""Maryland"";""Massachusetts"";""Michigan"";""Minnesota"";""Mississippi"";""Nebraska"";""Nevada"";""New Hampshire"";""New Jersey"";""New Mexico"";""New York"";""North Carolina"";""North Dakota"";""Oklahoma"";""Oregon"";""Pennsylvania"";""Rhode Island"";""South Carolina"";""South Dakota"";""Tennessee"";""Texas"";""Utah"";""West Virginia"";""Wyoming"""
TOUGH_WEB_MISSP_us_states_NOISE1_0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"""Allabama"";""Colarado"";""conneticut"";""Floryda"";""Hawai"";""Howaii"";""Idahoe"";""kentucy"";""Masachusets"";""Mississipi"";""Misouri"";""NewHampshire"";""Newyork"";""Oiho"";""rhodeisland"";""southdakota"";""Tennesee"";""Tennisee"";""West Virgina"";""Alabama"";""Alaska"";""Arizona"";""California"";""Colorado"";""Connecticut"";""Delaware"";""Florida"";""Georgia"";""Hawaii"";""Idaho"";""Illinois"";""Iowa"";""Kentucky"";""Louisiana"";""Maine"";""Maryland"";""Massachusetts"";""Michigan"";""Minnesota"";""Mississippi"";""Nebraska"";""Nevada"";""New Jersey"";""New Mexico"";""North Carolina"";""North Dakota"";""Oklahoma"";""Oregon"";""Pennsylvania"";""Rhode Island"";""South Carolina"";""Tennessee"";""Texas"";""Utah"";""West Virginia"";""Wyoming"""
